code2,hyname
002080,风电，氢能源，锂电池，新材料概念，节能环保，污水处理，央企国资改革，富时罗素概念股，新能源汽车，标普道琼斯A股，中材系，锂电隔膜，新能源，玻璃纤维，油改气，机构重仓
002081,装配式建筑，MSCI概念，证金持股，电子商务，互联网+，体育产业，PPP概念，富时罗素概念股，标普道琼斯A股，互联网家装，恒大概念，建筑节能
002082,医疗器械概念，装配式建筑，化妆护肤品，恒大概念，建筑节能
002083,人民币贬值受益，军工，二胎概念，创投，一带一路
002084,台湾概念股，智能家居，参股新三板，三季报预增，沪台通，地热能
002085,北汽新能源，特斯拉，MSCI预期，新能源汽车，锂电池，节能环保，富时罗素概念股，标普道琼斯A股，蔚来汽车概念，汽车制造概念，机构重仓
002086,ST板块，健康中国，基因测序，食品安全，民营医院，冷链物流，胶原蛋白，兜底增持，体外诊断，水域改革
002087,土地流转，棉花种植，供销社，地方国资改革
002088,新材料概念，气凝胶
002089,ST板块，5G，军民融合，节能照明，华为概念，量子通信，锂电池，新能源汽车，创投，边缘计算，锂电原料，光纤光缆，锂电制造，新能源物流车，宽带中国，碳纳米管，IPV6，光纤
002090,华为概念，电力物联网，智慧城市，智能电网，智能交通，雄安新区，机器人概念，独角兽概念，信托概念，送转填权，垃圾分类，5G，智慧停车，储能，海上风电，融资租赁，太阳能，电子信息，仪电仪表，智能建筑
002091,新材料概念，新能源汽车，锂电池，参股保险，特斯拉，参股万达商业，宁德时代概念，富时罗素概念股，标普道琼斯A股，电解液，超级电容，地方国资改革，江苏国资改革
002092,新疆振兴，煤化工，石墨烯，举牌，MSCI预期，富时罗素概念股，标普道琼斯A股，电石，粘胶短纤，烧碱，PVC，脱硫脱硝，地方国资改革
002093,5G，物联网，华为概念，云计算，职业教育，数字中国，富时罗素概念股，养老概念，标普道琼斯A股，物联网平台层，电子信息，海峡西岸，TMT
002094,中韩自贸区，电子商务，阿里巴巴概念，新零售，三季报预增，商品新零售，化妆护肤品，青岛自贸区
002095,移动支付，互联网金融，供应链金融，电子商务，跨境电商，互联网+，富时罗素概念股，标普道琼斯A股，双十一，P2P概念，NFC，移动互联网
002097,高端装备，股权转让，无人机，通用航空，PPP概念，军工，军民融合，国资驰援，富时罗素概念股，标普道琼斯A股，航空发动机，飞机租赁，挖掘机，私人飞机，地方国资改革，广东国资改革
002098,跨境电商，壳资源，参股新三板，村镇银行
002099,染料，富时罗素概念股，标普道琼斯A股，兽药，抗癌，流感
002100,猪肉，大豆，动物疫苗，新疆振兴，生物疫苗，禽流感，物联网，富时罗素概念股，标普道琼斯A股，猪瘟疫情，新基建，饲料，兽药，新疆建设兵团，地方国资改革，成泉资本持股
002101,特斯拉
002102,生物医药，ST板块，股权转让，电子商务，在线教育，三季报预增，维生素
002103,网约车，区块链，网络直播，文化传媒，跨境电商，虚拟现实，电子商务，创投，独角兽概念，今日头条概念，短视频，广告营销，人民币升值
002104,金融IC，区块链，移动支付，物联网，互联网金融，数字货币，国产操作系统，ETC，华为概念，金融科技，中非合作，物联网传输层，区块链储备，移动金融，电子标签，电子信息，NFC，移动互联网，换芯
002105,共享单车，台湾概念股，养老概念，体育产业，小米概念，健康中国，沪台通，冬奥会，体育用品
002106,柔性屏，华为概念，新材料概念，石墨烯，央企国资改革，人民币贬值受益，太阳能，联想概念，全息手机，触摸屏
002107,禽流感，生物医药，中医药，医保目录
002108,雄安新区，锂电池，地下管网，特斯拉，军工，富时罗素概念股，标普道琼斯A股，锂电隔膜
002109,燃料乙醇，煤化工，甲醇，地方国资改革
002110,电力改革，核电，富时罗素概念股，MSCI预期，送转填权，标普道琼斯A股，海峡西岸，地方国资改革
002111,通用航空，军工，无人机，除雪概念，消防装备，私人飞机
002112,智能电网，举牌，小额贷款，浙江国资改革，地方国资改革
002113,ST板块，网络游戏，手机游戏，文化传媒，广告营销
002114,磷化工，小金属概念，锌，锌电池，铟，低碳，地方国资改革
002115,5G，量子通信，创投，节能环保，文化传媒，标普道琼斯A股，王者荣耀，广告营销，TMT，通信基站，电子信息，移动互联网
002116,垃圾分类，央企国资改革，参股券商，垃圾发电
002117,电子发票，金融IC，区块链，互联网彩票，移动支付，物联网，蚂蚁金服概念，送转填权，分拆上市意愿，物联网感知层，区块链应用，人民币升值，换芯
002118,工业大麻，禽流感，基因测序，参股银行，股权转让，区块链，富时罗素概念股，标普道琼斯A股，振兴东北，中医药，村镇银行，基因芯片，人参，医保目录
002119,集成电路概念，芯片概念，移动支付，举牌，小金属概念，芯片材料，徐翔概念股
002120,标普道琼斯A股，智能物流，富时罗素概念股，MSCI概念，双十一，快递，村镇银行
002121,无线充电，国资驰援，互联网金融，充电桩，智能电网，互联网+，能源互联网，光伏概念，锂电池，电力改革，新能源汽车，股权转让，边缘计算，电力物联网，华为概念，标普道琼斯A股，新基建，锂电制造，储能，新能源，合同能源管理
002122,ST板块，创投，大数据，参股保险，举牌，SAAS
002123,5G，云计算，物联网，国资驰援，区块链，独角兽概念，超清视频，富时罗素概念股，标普道琼斯A股，新基建，云通信，移动互联网
002124,猪肉，动物疫苗，禽流感，富时罗素概念股，标普道琼斯A股
002125,锂电池，小金属概念，送转填权，节能环保，污水处理，金属锰，湖南国资改革，电解锰，地方国资改革
002126,新能源汽车，标普道琼斯A股，量子通信，独角兽概念，透明工厂，超级高铁，养老金持股，智能汽车，尾气治理，小额贷款，废气处理
002127,新零售，长三角一体化，MSCI预期，电子商务，网络直播，文化传媒，富时罗素概念股，标普道琼斯A股，商品新零售，移动互联网，广告营销
002128,风电，富时罗素概念股，光伏概念，标普道琼斯A股，机构重仓
002129,集成电路概念，苹果概念，蓝宝石，新材料概念，光伏概念，参股新三板，富时罗素概念股，标普道琼斯A股，三季报预增，硅晶圆，太阳能，IGBT，地方国资改革，天津国资改革
002130,军工，互联网+，大飞机，新材料概念，核电，互联网金融，风电，特斯拉，一带一路，人造太阳，新能源
002131,大数据，独角兽概念，区块链，水利，金改，文化传媒，基因测序，新能源汽车，参股保险，人工智能，商誉减值，富时罗素概念股，标普道琼斯A股，区块链应用，智能汽车，广告营销，节水灌溉，小额贷款
002132,光伏概念，蓝宝石，新材料概念，金刚石（线）
002133,金改，舟山新区，小额贷款
002134,债转股，柔性屏，军工，大飞机，航天军工，地方国资改革，天津国资改革
002135,杭州亚运会，PPP概念，雄安新区，一带一路，装配式建筑，黑洞概念，杭州湾大湾区，雄安基建，绿色建筑，新型城镇化，钢结构
002136,钛白粉，磷化工，锂电池
002137,微信小程序，节能照明，小米概念，文化传媒，物联网，独角兽概念，三季报预增，金融科技，数字营销，广告营销，SAAS
002138,小米概念，华为概念，5G，移动支付，无线充电，无人机，股权转让，汽车电子，物联网，台湾概念股，富时罗素概念股，标普道琼斯A股，移动射频，电阻，元器件
002139,人工智能，安防，物联网，锂电池，智能家居，阿里巴巴概念，机器人概念，物联网感知层，服务机器人，锂电制造，碳纳米管
002140,氢能源，煤化工，PPP概念，互联网金融，央企国资改革，互联网+，供应链金融，污水处理，一带一路，固废处理，乙二醇
002141,横琴新区，广东自贸区，锂电池，独角兽概念，创投，粤港澳大湾区，盐湖提锂，锂电原料
002142,MSCI概念，标普道琼斯A股，富时罗素概念股，优先股概念
002143,ST板块，电子竞技，文化传媒，动漫，影视娱乐，平面媒体
002144,长三角一体化，互联网+，互联网金融，医疗器械概念
002145,钛白粉，锂电池，富时罗素概念股，标普道琼斯A股，锂电制造，脱硫脱硝
002146,特色小镇，京津冀一体化，PPP概念，互联网+，雄安新区，一带一路，MSCI概念，智能物流，富时罗素概念股，标普道琼斯A股，旅游，新型城镇化，雄安地产，首都副中心，宝能系，机构重仓
002147,ST板块，高端装备，机器人概念，雷达，工业机器人，新能源
